,Rstart,L1,Rend,L2,delta L,T,random,Expo,Accept?
590,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 27, 8, 7, 5, 1, 13, 20, 30, 2, 23, 6, 21, 11, 4, 18, 26, 12]",1301.240922055,3.710769580000033,0.05318569126411865,0.9787235446817951,8.706596732650733e-07,No
591,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 3, 15, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1483.4998192750002,185.96966680000014,0.05265383435147746,0.5913527518997779,1.6612775860499235e-307,No
592,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 13, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 28, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1570.049251615,272.51909914,0.05212729600796269,0.1367294812567338,0.0,No
593,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[30, 14, 4, 6, 27, 20, 15, 9, 8, 24, 23, 25, 5, 10, 3, 29, 13, 28, 21, 19, 22, 1, 12, 18, 16, 17, 11, 2, 26, 7]",2082.8933810149997,785.3632285399997,0.05160602304788306,0.045428898979997245,0.0,No
594,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 24, 25, 10, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1306.565986075,9.035833599999933,0.05108996281740423,0.6781890602894088,4.3453909886919187e-16,No
595,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[27, 16, 8, 30, 19, 25, 17, 22, 28, 21, 10, 9, 7, 11, 24, 26, 14, 29, 23, 12, 3, 5, 4, 2, 18, 6, 1, 15, 20, 13]",2327.70258558,1030.1724331049998,0.05057906318923019,0.49457702127745085,0.0,No
596,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 21, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 22, 11, 4, 18, 26, 12]",1461.837544795,164.30739231999996,0.050073272557337886,0.7538458655226552,9.693889864998915e-286,No
597,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 5, 3, 10, 25, 24, 23, 8, 7, 15, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1561.819607415,264.28945494000004,0.04957253983176451,0.6097333098102319,0.0,No
598,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 3, 29, 28, 15, 19, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1540.7375428550001,243.2073903800001,0.049076814433446865,0.986437660018876,0.0,No
599,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 13, 24, 23, 8, 7, 5, 1, 25, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1408.621191157,111.09103868200009,0.048586046289112395,0.06504504156361113,2.5052021820765226e-199,No
600,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 12, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 1]",1354.202584008,56.67243153300001,0.04810018582622127,0.13053743748681934,4.585820248743555e-103,No
601,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 21, 20, 30, 2, 27, 6, 13, 11, 4, 18, 26, 12]",1412.3169347150001,114.7867822400001,0.047619183967959056,0.7355241673149725,4.21970212749123e-210,No
602,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 25, 16, 9, 19, 29, 28, 15, 3, 10, 17, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1316.3854740670001,18.85532159200011,0.047142992128279465,0.9359837319145368,1.8192673727045946e-35,No
603,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 2, 13, 20, 30, 1, 27, 6, 21, 11, 4, 18, 26, 12]",1359.7853360450001,62.2551835700001,0.04667156220699667,0.5324013527462208,1.3770280652381382e-116,No
604,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[19, 7, 17, 9, 29, 2, 16, 3, 1, 22, 10, 25, 26, 23, 24, 14, 5, 15, 13, 20, 30, 27, 8, 6, 21, 11, 4, 18, 28, 12]",2025.0755720329998,727.5454195579998,0.046204846584926705,0.8319945575675853,0.0,No
605,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 23, 9, 19, 29, 28, 15, 3, 10, 25, 24, 16, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1411.0411910200003,113.51103854500025,0.04574279811907744,0.6403378282422961,2.8781103036383353e-216,No
606,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 21, 20, 30, 2, 27, 6, 13, 11, 4, 18, 26, 12]",1412.3169347150001,114.7867822400001,0.04528537013788666,0.4288919604208341,6.839217998857194e-221,No
607,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 1, 23, 8, 7, 5, 24, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1388.050520385,90.52036791,0.04483251643650779,0.5632707957795005,4.21768272272729e-176,No
608,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[26, 22, 17, 16, 13, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 9, 20, 30, 2, 12, 6, 21, 14, 4, 18, 11, 27]",1805.404398808,507.874246333,0.044384191272142715,0.8480354372692477,0.0,No
609,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 1, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 17, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1416.2769935050003,118.74684103000027,0.04394034935942129,0.336167196515467,1.8522232895906406e-235,No
610,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[21, 7, 3, 4, 10, 16, 24, 25, 1, 15, 22, 9, 20, 14, 30, 19, 27, 2, 28, 12, 5, 18, 11, 17, 8, 6, 13, 26, 29, 23]",2240.37524676,942.8450942850002,0.043500945865827076,0.7595910240463815,0.0,No
611,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[17, 22, 14, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1353.6090019750002,56.07884950000016,0.043065936407168805,0.7882973187171006,7.863178600978737e-114,No
612,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 27, 7, 5, 1, 13, 20, 30, 2, 8, 6, 21, 11, 4, 18, 26, 12]",1337.8679939650003,40.3378414900003,0.042635277043097115,0.9464521284191627,6.630767553612704e-83,No
613,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 19, 21, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 29, 11, 4, 18, 26, 12]",1491.830948595,194.3007961200001,0.04220892427266614,0.7303792542522985,0.0,No
614,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 12, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 19]",1512.716260788,215.18610831299998,0.04178683502993948,0.11408455820679597,0.0,No
615,"[14, 22, 17, 16, 9, 19, 29, 28, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1297.530152475,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,-42.24340424999991,0.04136896667964009,--,--,Yes
616,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 3, 15, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1485.0197020750002,229.73295385000006,0.04095527701284368,0.502815016120747,0.0,No
617,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 30, 24, 23, 8, 7, 5, 1, 13, 20, 25, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1393.816368167,138.52961994199995,0.04054572424271525,0.5438244632852972,1.720051226675664e-297,No
618,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 18, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 24, 26, 12]",1285.961506305,30.674758079999947,0.040140267000288096,0.5402907331411515,4.201171674396045e-67,No
619,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 18, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 9, 26, 12]",1314.686467555,59.399719329999925,0.039738864330285215,0.163829666578451,1.4707919884421789e-130,No
620,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 26, 18, 12]",1281.029640683,25.742892457999915,0.03934147568698236,0.5148008061927544,1.4599146992114108e-57,No
621,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 19, 15, 13, 12, 5, 4, 24, 30, 3, 18, 16, 11, 29, 8, 26, 7, 27, 2, 28, 23, 9, 25, 6, 20, 17, 22, 10, 1, 21]",2198.874583035,943.5878348099998,0.038948060930112535,0.8866431294426492,0.0,No
622,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[19, 21, 28, 18, 23, 17, 12, 8, 1, 14, 4, 30, 3, 10, 16, 7, 11, 25, 22, 27, 5, 13, 24, 2, 6, 29, 20, 9, 26, 15]",2180.226241495,924.93949327,0.03855858032081141,0.9209499274216711,0.0,No
623,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 7, 8, 23, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1267.328984085,12.042235859999892,0.038172994517603295,0.1204745026739319,3.9726117946795125e-28,No
624,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 12, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 23]",1364.505371488,109.21862326299993,0.03779126457242726,0.356914859638503,9.407940992101087e-252,No
625,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 4, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 23, 18, 26, 12]",1358.5665315750002,103.27978335000012,0.03741335192670299,0.6039931793176135,1.6807122040235896e-240,No
626,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 5, 10, 25, 24, 23, 8, 7, 3, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1470.6087044350002,215.32195621000005,0.03703921840743596,0.9059617793117855,0.0,No
627,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 13, 1, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1354.4816283950001,99.19488017000003,0.0366688262233616,0.3205781147784347,1.0793718140994861e-235,No
628,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 4, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 22, 18, 26, 12]",1326.471111205,71.18436297999983,0.03630213796112799,0.30252988338763576,4.78172790923582e-171,No
629,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 5, 29, 19, 15, 3, 10, 25, 24, 2, 8, 7, 28, 1, 13, 20, 30, 23, 27, 6, 21, 11, 4, 18, 26, 12]",1715.890254483,460.6035062579999,0.03593911658151671,0.4093683300132138,0.0,No
630,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 26, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 3, 12]",1327.5822328329998,72.2954846079997,0.03557972541570154,0.8416219953523233,3.227514776092971e-177,No
631,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 10, 17, 16, 9, 28, 29, 19, 15, 3, 22, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1263.987108867,8.70036064199985,0.03522392816154453,0.09641884059409878,3.5134060644840466e-22,No
632,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 4, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 17, 18, 26, 12]",1359.077642125,103.7908938999999,0.034871688879929086,0.9443943444518332,2.9934498525507526e-259,No
633,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 24, 23, 8, 7, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1255.286748225,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,-14.47861292000016,0.034522971991129796,--,--,Yes
634,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 6, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 25, 21, 11, 4, 18, 26, 12]",1406.062702697,165.25456739200013,0.034177742271218496,0.011587432639552087,0.0,No
635,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 11, 5, 1, 13, 20, 30, 2, 27, 6, 21, 24, 4, 18, 26, 12]",1351.417958165,110.60982286000012,0.03383596484850631,0.04705948904586488,1.1432197018518823e-284,No
636,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 6, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 22, 21, 11, 4, 18, 26, 12]",1373.7130738350002,132.9049385300002,0.03349760520002125,0.7051996767186296,0.0,No
637,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 6, 27, 2, 21, 11, 4, 18, 26, 12]",1377.630552035,136.82241673,0.03316262914802104,0.7946590645721779,0.0,No
638,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 1, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 17, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1359.5549763350002,118.74684103000027,0.03283100285654083,0.1442575121112557,6.902944054e-315,No
639,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 28, 29, 12, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 19]",1621.0585447879998,380.2504094829999,0.032502692827975424,0.2788329623256942,0.0,No
640,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 12, 30, 2, 27, 6, 21, 11, 4, 18, 26, 20]",1379.1674082880002,138.3592729830002,0.032177665899695666,0.02446030402741617,0.0,No
641,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 5, 10, 25, 7, 23, 8, 24, 3, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1472.599404155,231.79126885000005,0.03185588924069871,0.9203511884612079,0.0,No
642,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[30, 22, 13, 5, 15, 10, 25, 4, 3, 14, 26, 11, 29, 19, 7, 27, 23, 1, 6, 20, 12, 2, 16, 17, 24, 18, 28, 8, 21, 9]",1969.558844228,728.750708923,0.031537330348291724,0.9457400650556653,0.0,No
643,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 1, 25, 7, 23, 8, 24, 5, 10, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1378.8399823070001,138.03184700200018,0.031221957044808808,0.43424877856648403,0.0,No
644,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 30, 24, 5, 1, 13, 20, 8, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1353.419942085,112.61180678000005,0.03090973747436072,0.3597767993092882,3.5611535e-317,No
645,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 8, 10, 25, 7, 23, 3, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1383.833566625,143.02543132000005,0.03060064009961711,0.9143995046810619,0.0,No
646,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 10, 29, 19, 15, 3, 28, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1483.130969857,242.32283455200013,0.03029463369862094,0.9511802203778609,0.0,No
647,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 12, 18, 26, 4]",1247.5201484979998,6.712013192999848,0.029991687361634732,0.09384221310736429,3.6420438345170986e-20,No
648,"[14, 22, 17, 16, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 5, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1240.808135305,"[14, 22, 17, 5, 9, 28, 29, 19, 15, 3, 10, 25, 7, 23, 8, 24, 16, 1, 13, 20, 30, 2, 27, 6, 21, 11, 4, 18, 26, 12]",1555.0390719650002,314.2309366600002,0.029691770488018385,0.5936636636723632,0.0,No
